pmid,entity_id,text,entity_type,identifier,start,end,split
16005363,5,WFS,DiseaseOrPhenotypicFeature,D014929,118,121,train
16005363,6,autosomal recessive disorder,DiseaseOrPhenotypicFeature,D030342,129,157,train
16005363,7,diabetes mellitus,DiseaseOrPhenotypicFeature,D003920,187,204,train
16005363,8,optic atrophy,DiseaseOrPhenotypicFeature,D009896,218,231,train
16005363,9,sensorineural deafness,DiseaseOrPhenotypicFeature,D006319,233,255,train
16005363,10,diabetes insipidus,DiseaseOrPhenotypicFeature,D003919,260,278,train
16005363,11,renal tract abnormalities,DiseaseOrPhenotypicFeature,D007674,315,340,train
16005363,12,psychiatric syndromes,DiseaseOrPhenotypicFeature,D001523,367,388,train
16005363,13,WFS1,GeneOrGeneProduct,7466,390,394,train
16005363,14,WFS,DiseaseOrPhenotypicFeature,D014929,471,474,train
16005363,15,WFS1,GeneOrGeneProduct,7466,559,563,train
16005363,16,patients,OrganismTaxon,9606,578,586,train
16005363,17,nine nucleotide insertion,SequenceVariant,c|INS||9,622,647,train
16005363,18,AFF344-345ins,SequenceVariant,p|INS|344_345|AFF,649,662,train
16005363,19,patients,OrganismTaxon,9606,691,699,train
16005363,20,hypopituitarism,DiseaseOrPhenotypicFeature,D007018,716,731,train
16005363,21,WFS,DiseaseOrPhenotypicFeature,D014929,764,767,train
16005363,22,WFS,DiseaseOrPhenotypicFeature,D014929,835,838,train
16005363,23,WFS,DiseaseOrPhenotypicFeature,D014929,905,908,train
16200390,0,migraine,DiseaseOrPhenotypicFeature,D008881,73,81,train
16200390,1,Migraine,DiseaseOrPhenotypicFeature,D008881,112,120,train
16200390,2,headache disorder,DiseaseOrPhenotypicFeature,D020773,154,171,train
16200390,3,neurotransmitter,ChemicalEntity,D018377,248,264,train
16200390,4,5-hydroxytryptamine,ChemicalEntity,D012701,265,284,train
16200390,5,5-HT,ChemicalEntity,D012701,286,290,train
16200390,6,serotonin,ChemicalEntity,D012701,292,301,train
16200390,7,migraine,DiseaseOrPhenotypicFeature,D008881,389,397,train
16200390,8,5-HT,ChemicalEntity,D012701,495,499,train
16200390,9,migraine,DiseaseOrPhenotypicFeature,D008881,535,543,train
16200390,10,human,OrganismTaxon,9606,618,623,train
16200390,11,tryptophan hydroxylase,GeneOrGeneProduct,7166,624,646,train
16200390,12,TPH,GeneOrGeneProduct,7166,648,651,train
16200390,13,amino acid decarboxylase,GeneOrGeneProduct,1644,654,678,train
16200390,14,AADC,GeneOrGeneProduct,1644,680,684,train
16200390,15,monoamine oxidase A,GeneOrGeneProduct,4128,690,709,train
16200390,16,MAOA,GeneOrGeneProduct,4128,711,715,train
16200390,17,migraine,DiseaseOrPhenotypicFeature,D008881,726,734,train
16200390,18,TPH,GeneOrGeneProduct,7166,1340,1343,train
16200390,19,AADC,GeneOrGeneProduct,1644,1345,1349,train
16200390,20,MAOA,GeneOrGeneProduct,4128,1354,1358,train
16200390,21,migraine,DiseaseOrPhenotypicFeature,D008881,1395,1403,train
16369751,0,5-Fluorouracil,ChemicalEntity,D005472,0,14,train
16369751,1,cardiotoxicity,DiseaseOrPhenotypicFeature,D066126,15,29,train
16369751,2,alpha-fluoro-beta-alanine,ChemicalEntity,C032348,41,66,train
16369751,3,Cardiotoxicity,DiseaseOrPhenotypicFeature,D066126,68,82,train
16369751,4,5-fluorouracil,ChemicalEntity,D005472,123,137,train
16369751,5,5-FU,ChemicalEntity,D005472,139,143,train
16369751,6,malignancies,DiseaseOrPhenotypicFeature,D009369,159,171,train
16369751,7,man,OrganismTaxon,9606,216,219,train
16369751,8,5-FU,ChemicalEntity,D005472,225,229,train
16369751,9,cardiotoxicity,DiseaseOrPhenotypicFeature,D066126,238,252,train
16369751,10,alpha-fluoro-beta-alanine,ChemicalEntity,C032348,284,309,train
16369751,11,FBAL,ChemicalEntity,C032348,311,315,train
16369751,12,patient,OrganismTaxon,9606,335,342,train
16369751,13,colon cancer,DiseaseOrPhenotypicFeature,D003110,365,377,train
16369751,14,metastases,DiseaseOrPhenotypicFeature,D009362,378,388,train
16369751,15,patient,OrganismTaxon,9606,525,532,train
16369751,16,5-FU,ChemicalEntity,D005472,579,583,train
16369751,17,precordial pain,DiseaseOrPhenotypicFeature,D002637,612,627,train
16369751,18,right bundle branch block,DiseaseOrPhenotypicFeature,D002037,633,658,train
16369751,19,FBAL,ChemicalEntity,C032348,700,704,train
16369751,20,precordial pain,DiseaseOrPhenotypicFeature,D002637,743,758,train
16369751,21,5-FU,ChemicalEntity,D005472,851,855,train
16369751,22,precordial pain,DiseaseOrPhenotypicFeature,D002637,864,879,train
16369751,23,patient,OrganismTaxon,9606,888,895,train
16369751,24,5-FU,ChemicalEntity,D005472,931,935,train
16369751,25,cardiotoxicity,DiseaseOrPhenotypicFeature,D066126,944,958,train
16369751,26,5-FU,ChemicalEntity,D005472,982,986,train
16369751,27,S-1,ChemicalEntity,C079198,1034,1037,train
16369751,28,5-FU,ChemicalEntity,D005472,1055,1059,train
16369751,29,S-1,ChemicalEntity,C079198,1114,1117,train
16369751,30,dihydropyrimidine,ChemicalEntity,-,1152,1169,train
16369751,31,5-FU,ChemicalEntity,D005472,1220,1224,train
16369751,32,FBAL,ChemicalEntity,C032348,1230,1234,train
16369751,33,FBAL,ChemicalEntity,C032348,1246,1250,train
16369751,34,S-1,ChemicalEntity,C079198,1353,1356,train
16369751,35,cardiac symptoms,DiseaseOrPhenotypicFeature,D006331,1388,1404,train
16369751,36,patient,OrganismTaxon,9606,1424,1431,train
16369751,37,S-1,ChemicalEntity,C079198,1497,1500,train
16369751,38,FBAL,ChemicalEntity,C032348,1597,1601,train
16369751,39,5-FU,ChemicalEntity,D005472,1616,1620,train
16369751,40,cardiotoxicity,DiseaseOrPhenotypicFeature,D066126,1629,1643,train
16369751,41,S-1,ChemicalEntity,C079198,1645,1648,train
16369751,42,patients,OrganismTaxon,9606,1679,1687,train
16369751,43,5-FU,ChemicalEntity,D005472,1693,1697,train
16369751,44,cardiotoxicity,DiseaseOrPhenotypicFeature,D066126,1706,1720,train
16596970,0,Pilocarpine,ChemicalEntity,D010862,0,11,train
16596970,1,seizures,DiseaseOrPhenotypicFeature,D012640,12,20,train
16596970,2,impairment in auditory location discrimination,DiseaseOrPhenotypicFeature,D001308,41,87,train
16596970,3,status epilepticus,DiseaseOrPhenotypicFeature,D013226,107,125,train
16596970,4,seizures,DiseaseOrPhenotypicFeature,D012640,163,171,train
16596970,5,status epilepticus,DiseaseOrPhenotypicFeature,D013226,276,294,train
16596970,6,deficits in auditory discrimination,DiseaseOrPhenotypicFeature,D001308,302,337,train
16596970,7,status epilepticus,DiseaseOrPhenotypicFeature,D013226,465,483,train
16596970,8,rats,OrganismTaxon,10116,505,509,train
16596970,9,pilocarpine,ChemicalEntity,D010862,585,596,train
16596970,10,Pilocarpine,ChemicalEntity,D010862,612,623,train
16596970,11,status epilepticus,DiseaseOrPhenotypicFeature,D013226,646,664,train
16596970,12,status epilepticus,DiseaseOrPhenotypicFeature,D013226,666,684,train
16596970,13,CA3,CellLine,CVCL_JW73,704,707,train
16596970,14,seizures,DiseaseOrPhenotypicFeature,D012640,734,742,train
16596970,15,rats,OrganismTaxon,10116,756,760,train
16596970,16,seizures,DiseaseOrPhenotypicFeature,D012640,793,801,train
16596970,17,rats,OrganismTaxon,10116,810,814,train
16596970,18,rats,OrganismTaxon,10116,911,915,train
16596970,19,status epilepticus,DiseaseOrPhenotypicFeature,D013226,962,980,train
16596970,20,rats,OrganismTaxon,10116,987,991,train
16596970,21,Status epilepticus,DiseaseOrPhenotypicFeature,D013226,1074,1092,train
16596970,22,rats,OrganismTaxon,10116,1099,1103,train
16596970,23,Status epilepticus,DiseaseOrPhenotypicFeature,D013226,1185,1203,train
16596970,24,rat,OrganismTaxon,10116,1207,1210,train
16596970,25,impairment in auditory discrimination,DiseaseOrPhenotypicFeature,D001308,1246,1283,train
16596970,26,impaired auditory location discrimination,DiseaseOrPhenotypicFeature,D001308,1326,1367,train
16596970,27,humans,OrganismTaxon,9606,1371,1377,train
17000021,0,-1123 G>C,SequenceVariant,rs2488457,27,36,train
17000021,1,+2740 A>G,SequenceVariant,rs1217412,40,49,train
17000021,2,PTPN22,GeneOrGeneProduct,26191,81,87,train
17000021,3,type 1 diabetes,DiseaseOrPhenotypicFeature,D003922,93,108,train
17000021,4,juvenile idiopathic arthritis,DiseaseOrPhenotypicFeature,D001171,113,142,train
17000021,5,PTPN22,GeneOrGeneProduct,26191,191,197,train
17000021,6,+1858C>T,SequenceVariant,rs2476601,250,258,train
17000021,7,R620W,SequenceVariant,rs2476601,260,265,train
17000021,8,autoimmune diseases,DiseaseOrPhenotypicFeature,D001327,333,352,train
17000021,9,type 1 diabetes,DiseaseOrPhenotypicFeature,D003922,364,379,train
17000021,10,T1D,DiseaseOrPhenotypicFeature,D003922,381,384,train
17000021,11,juvenile idiopathic arthritis,DiseaseOrPhenotypicFeature,D001171,390,419,train
17000021,12,JIA,DiseaseOrPhenotypicFeature,D001171,421,424,train
17000021,13,PTPN22,GeneOrGeneProduct,26191,712,718,train
17000021,14,T1D,DiseaseOrPhenotypicFeature,D003922,789,792,train
17000021,15,JIA,DiseaseOrPhenotypicFeature,D001171,802,805,train
17000021,16,T1D,DiseaseOrPhenotypicFeature,D003922,823,826,train
17000021,17,rs2488457,SequenceVariant,rs2488457,900,909,train
17000021,18,rs2476601,SequenceVariant,rs2476601,919,928,train
17000021,19,R620W,SequenceVariant,rs2476601,934,939,train
17000021,20,rs1217412,SequenceVariant,rs1217412,966,975,train
17000021,21,T1D,DiseaseOrPhenotypicFeature,D003922,1049,1052,train
17000021,22,JIA,DiseaseOrPhenotypicFeature,D001171,1072,1075,train
17000021,23,T1D,DiseaseOrPhenotypicFeature,D003922,1144,1147,train
17000021,24,(W) allele at codon 620,SequenceVariant,rs2476601,1549,1572,train
17000021,25,T1D,DiseaseOrPhenotypicFeature,D003922,1593,1596,train
17000021,26,JIA,DiseaseOrPhenotypicFeature,D001171,1672,1675,train
17000021,27,(R) allele at codon 620,SequenceVariant,rs2476601,1751,1774,train
17000021,28,autoimmune conditions,DiseaseOrPhenotypicFeature,D001327,1846,1867,train
17000021,29,PTPN22,GeneOrGeneProduct,26191,2099,2105,train
17006606,0,C-to-T substitution at -31,SequenceVariant,rs1143627,18,44,train
17006606,1,IL1B,GeneOrGeneProduct,3553,45,49,train
17006606,2,gastric adenocarcinoma,DiseaseOrPhenotypicFeature,D013274,90,112,train
17006606,3,Proinflammatory cytokine,GeneOrGeneProduct,3553,139,163,train
17006606,4,gastric cancer,DiseaseOrPhenotypicFeature,D013274,224,238,train
17006606,5,IL1B,GeneOrGeneProduct,3553,254,258,train
17006606,6,-31T/C,SequenceVariant,rs1143627,258,264,train
17006606,7,-511C/T,SequenceVariant,rs1143634,269,276,train
17006606,8,IL1B,GeneOrGeneProduct,3553,360,364,train
17006606,9,interleukin 1 beta,GeneOrGeneProduct,3553,416,434,train
17006606,10,IL1beta,GeneOrGeneProduct,3553,436,443,train
17006606,11,nuclear factor of kappa B,GeneOrGeneProduct,4790,462,487,train
17006606,12,NFkappaB,GeneOrGeneProduct,4790,489,497,train
17006606,13,cancer,DiseaseOrPhenotypicFeature,D009369,520,526,train
17006606,14,FS-7 cell-associated cell surface antigen,GeneOrGeneProduct,355,584,625,train
17006606,15,FAS,GeneOrGeneProduct,355,627,630,train
17006606,16,NFkappaB,GeneOrGeneProduct,4790,727,735,train
17006606,17,cancer,DiseaseOrPhenotypicFeature,D009369,749,755,train
17006606,18,gastric cancer,DiseaseOrPhenotypicFeature,D013274,804,818,train
17006606,19,patients,OrganismTaxon,9606,819,827,train
17006606,20,IL1B,GeneOrGeneProduct,3553,849,853,train
17006606,21,FAS,GeneOrGeneProduct,355,867,870,train
17006606,22,gastric adenocarcinoma,DiseaseOrPhenotypicFeature,D013274,937,959,train
17006606,23,patients,OrganismTaxon,9606,960,968,train
17006606,24,T allele at -511,SequenceVariant,rs1143634,1090,1106,train
17006606,25,C allele at -31,SequenceVariant,rs1143627,1115,1130,train
17006606,26,C allele at -511,SequenceVariant,rs1143634,1147,1163,train
17006606,27,T allele at -31,SequenceVariant,rs1143627,1172,1187,train
17006606,28,IL1B,GeneOrGeneProduct,3553,1191,1195,train
17006606,29,IL1B,GeneOrGeneProduct,3553,1249,1253,train
17006606,30,FAS,GeneOrGeneProduct,355,1267,1270,train
17006606,31,gastric adenocarcinoma,DiseaseOrPhenotypicFeature,D013274,1329,1351,train
17006606,32,FAS,GeneOrGeneProduct,355,1360,1363,train
17006606,33,IL1B,GeneOrGeneProduct,3553,1455,1459,train
17006606,34,-31TT,SequenceVariant,rs1143627,1459,1464,train
17006606,35,IL1B,GeneOrGeneProduct,3553,1469,1473,train
17006606,36,-511CC,SequenceVariant,rs1143634,1473,1479,train
17006606,37,IL1B,GeneOrGeneProduct,3553,1617,1621,train
17006606,38,-31TT,SequenceVariant,rs1143627,1621,1626,train
17006606,39,IL1B,GeneOrGeneProduct,3553,1631,1635,train
17006606,40,-511CC,SequenceVariant,rs1143634,1635,1641,train
17006606,41,IL1B,GeneOrGeneProduct,3553,1716,1720,train
17006606,42,-31TT,SequenceVariant,rs1143627,1720,1725,train
17006606,43,IL1B,GeneOrGeneProduct,3553,1730,1734,train
17006606,44,-511CC,SequenceVariant,rs1143634,1734,1740,train
17035713,0,Chloroacetaldehyde,ChemicalEntity,C004656,0,18,train
17035713,1,sulfhydryl reagent,ChemicalEntity,D013439,24,42,train
17035713,2,thiol,ChemicalEntity,D013438,65,70,train
17035713,3,ifosfamide,ChemicalEntity,D007069,81,91,train
17035713,4,nephropathy,DiseaseOrPhenotypicFeature,D007674,92,103,train
17035713,5,Chloroacetaldehyde,ChemicalEntity,C004656,105,123,train
17035713,6,CAA,ChemicalEntity,C004656,125,128,train
17035713,7,alkylating agent,ChemicalEntity,D000477,153,169,train
17035713,8,ifosfamide,ChemicalEntity,D007069,170,180,train
17035713,9,IFO,ChemicalEntity,D007069,182,185,train
17035713,10,renal damage,DiseaseOrPhenotypicFeature,D007674,218,230,train
17035713,11,tumor,DiseaseOrPhenotypicFeature,D009369,246,251,train
17035713,12,IFO,ChemicalEntity,D007069,265,268,train
17035713,13,sulfhydryl,ChemicalEntity,D013439,283,293,train
17035713,14,SH,ChemicalEntity,D013439,295,297,train
17035713,15,CAA,ChemicalEntity,C004656,399,402,train
17035713,16,human,OrganismTaxon,9606,406,411,train
17035713,17,hRPTEC,CellLine,CVCL_K278,454,460,train
17035713,18,Toxicity,DiseaseOrPhenotypicFeature,D064420,480,488,train
17035713,19,CAA,ChemicalEntity,C004656,492,495,train
17035713,20,LDH,ChemicalEntity,D007770,544,547,train
17035713,21,trypan blue,ChemicalEntity,D014343,557,568,train
17035713,22,caspase-3,GeneOrGeneProduct,836,589,598,train
17035713,23,thiols,ChemicalEntity,D013438,614,620,train
17035713,24,CAA,ChemicalEntity,C004656,660,663,train
17035713,25,hRPTEC,CellLine,CVCL_K278,672,678,train
17035713,26,thiols,ChemicalEntity,D013438,741,747,train
17035713,27,necrosis,DiseaseOrPhenotypicFeature,D009336,767,775,train
17035713,28,CAA,ChemicalEntity,C004656,785,788,train
17035713,29,acrolein,ChemicalEntity,D000171,797,805,train
17035713,30,cysteine proteases,GeneOrGeneProduct,"1508,836,841",820,838,train
17035713,31,caspase-3,GeneOrGeneProduct,836,839,848,train
17035713,32,caspase-8,GeneOrGeneProduct,841,850,859,train
17035713,33,cathepsin B,GeneOrGeneProduct,1508,864,875,train
17035713,34,Caspase,GeneOrGeneProduct,"836,841",877,884,train
17035713,35,cisplatin,ChemicalEntity,D002945,899,908,train
17035713,36,CAA,ChemicalEntity,C004656,926,929,train
17035713,37,CAA,ChemicalEntity,C004656,991,994,train
17035713,38,CAA,ChemicalEntity,C004656,1071,1074,train
17035713,39,cysteine protease,GeneOrGeneProduct,"1508,836,841",1078,1095,train
17035713,40,thiols,ChemicalEntity,D013438,1111,1117,train
17035713,41,CAA,ChemicalEntity,C004656,1198,1201,train
17035713,42,thiol,ChemicalEntity,D013438,1207,1212,train
17035713,43,CAA,ChemicalEntity,C004656,1253,1256,train
17035713,44,necrosis,DiseaseOrPhenotypicFeature,D009336,1260,1268,train
17035713,45,thiol,ChemicalEntity,D013438,1278,1283,train
17035713,46,cysteine protease,GeneOrGeneProduct,"1508,836,841",1298,1315,train
17035713,47,CAA,ChemicalEntity,C004656,1350,1353,train
17035713,48,thiols,ChemicalEntity,D013438,1408,1414,train
17035713,49,toxicity,DiseaseOrPhenotypicFeature,D064420,1430,1438,train
17035713,50,hRPTEC,CellLine,CVCL_K278,1442,1448,train
17035713,51,IFO,ChemicalEntity,D007069,1558,1561,train
17035713,52,nephropathy,DiseaseOrPhenotypicFeature,D007674,1562,1573,train
17035713,53,patients,OrganismTaxon,9606,1577,1585,train
1711760,0,hypertension,DiseaseOrPhenotypicFeature,D006973,23,35,train
1711760,1,cerebral ischemia,DiseaseOrPhenotypicFeature,D002545,49,66,train
1711760,2,brain edema,DiseaseOrPhenotypicFeature,D001929,78,89,train
1711760,3,hypertension,DiseaseOrPhenotypicFeature,D006973,113,125,train
1711760,4,middle cerebral artery occlusion,DiseaseOrPhenotypicFeature,D020244,165,197,train
1711760,5,MCAO,DiseaseOrPhenotypicFeature,D020244,199,203,train
1711760,6,brain edema,DiseaseOrPhenotypicFeature,D001929,208,219,train
1711760,7,isoflurane,ChemicalEntity,D007530,274,284,train
1711760,8,hypertensive,DiseaseOrPhenotypicFeature,D006973,325,337,train
1711760,9,rats,OrganismTaxon,10116,338,342,train
1711760,10,hypertensive,DiseaseOrPhenotypicFeature,D006973,448,460,train
1711760,11,MCAO,DiseaseOrPhenotypicFeature,D020244,532,536,train
1711760,12,MCAO,DiseaseOrPhenotypicFeature,D020244,555,559,train
1711760,13,rats,OrganismTaxon,10116,565,569,train
1711760,14,ischemia,DiseaseOrPhenotypicFeature,D007511,684,692,train
1711760,15,MCAO,DiseaseOrPhenotypicFeature,D020244,705,709,train
1711760,16,ischemic,DiseaseOrPhenotypicFeature,D007511,823,831,train
1711760,17,neuronal injury,DiseaseOrPhenotypicFeature,D009410,858,873,train
1711760,18,"2,3,5-triphenyltetrazolium",ChemicalEntity,C009591,892,918,train
1711760,19,ischemic,DiseaseOrPhenotypicFeature,D007511,936,944,train
1711760,20,ischemic,DiseaseOrPhenotypicFeature,D007511,1052,1060,train
1711760,21,edema,DiseaseOrPhenotypicFeature,D004487,1107,1112,train
1711760,22,hypertensive,DiseaseOrPhenotypicFeature,D006973,1134,1146,train
1711760,23,hypertensive,DiseaseOrPhenotypicFeature,D006973,1319,1331,train
1711760,24,phenylephrine,ChemicalEntity,D010656,1405,1418,train
1711760,25,hypertension,DiseaseOrPhenotypicFeature,D006973,1427,1439,train
1711760,26,MCAO,DiseaseOrPhenotypicFeature,D020244,1461,1465,train
1711760,27,edema,DiseaseOrPhenotypicFeature,D004487,1485,1490,train
1711760,28,ischemic,DiseaseOrPhenotypicFeature,D007511,1498,1506,train
1711760,29,edema,DiseaseOrPhenotypicFeature,D004487,1530,1535,train
1711760,30,ischemic,DiseaseOrPhenotypicFeature,D007511,1560,1568,train
1711760,31,neuronal dysfunction,DiseaseOrPhenotypicFeature,D009410,1626,1646,train
17391797,0,phosphatidylethanolamine N-methyltransferase,GeneOrGeneProduct,10400,4,48,train
17391797,1,V175M,SequenceVariant,rs7946,54,59,train
17391797,2,NASH,DiseaseOrPhenotypicFeature,D065626,121,125,train
17391797,3,nonalcoholic steatohepatitis,DiseaseOrPhenotypicFeature,D065626,216,244,train
17391797,4,NASH,DiseaseOrPhenotypicFeature,D065626,246,250,train
17391797,5,Val175Met,SequenceVariant,rs7946,306,315,train
17391797,6,phosphatidylethanolamine N-methyltransferase,GeneOrGeneProduct,10400,332,376,train
17391797,7,PEMT,GeneOrGeneProduct,10400,378,382,train
17391797,8,phosphatidylethanolamine,ChemicalEntity,D010714,417,441,train
17391797,9,phosphatidylcholine,ChemicalEntity,D010713,445,464,train
17391797,10,Val175Met,SequenceVariant,rs7946,531,540,train
17391797,11,PEMT,GeneOrGeneProduct,10400,561,565,train
17391797,12,NASH,DiseaseOrPhenotypicFeature,D065626,599,603,train
17391797,13,patients,OrganismTaxon,9606,635,643,train
17391797,14,NASH,DiseaseOrPhenotypicFeature,D065626,663,667,train
17391797,15,Val175Met,SequenceVariant,rs7946,806,815,train
17391797,16,PEMT,GeneOrGeneProduct,10400,838,842,train
17391797,17,NASH,DiseaseOrPhenotypicFeature,D065626,883,887,train
17391797,18,patients,OrganismTaxon,9606,888,896,train
17391797,19,Val175Met,SequenceVariant,rs7946,951,960,train
17391797,20,NASH,DiseaseOrPhenotypicFeature,D065626,1005,1009,train
17391797,21,patients,OrganismTaxon,9606,1010,1018,train
17391797,22,NASH,DiseaseOrPhenotypicFeature,D065626,1062,1066,train
17391797,23,patients,OrganismTaxon,9606,1067,1075,train
17391797,24,obese,DiseaseOrPhenotypicFeature,D009765,1135,1140,train
17391797,25,patients,OrganismTaxon,9606,1141,1149,train
17391797,26,Val175Met,SequenceVariant,rs7946,1208,1217,train
17391797,27,PEMT,GeneOrGeneProduct,10400,1259,1263,train
17391797,28,Val175Met,SequenceVariant,rs7946,1278,1287,train
17391797,29,PEMT,GeneOrGeneProduct,10400,1299,1303,train
17391797,30,NASH,DiseaseOrPhenotypicFeature,D065626,1372,1376,train
